0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,Gesture
0.34952110052108765, 0.9462352991104126, 1.0413231166239711e-08, 0.4002920389175415, 0.8977890014648438, -0.01708175055682659, 0.4372483491897583, 0.8051618337631226, -0.036420926451683044, 0.4436925947666168, 0.7377313375473022, -0.057992614805698395, 0.42456135153770447, 0.7229183912277222, -0.08117730170488358, 0.39470455050468445, 0.66451096534729, -0.030356692150235176, 0.4064335227012634, 0.5493322610855103, -0.053217027336359024, 0.4133653938770294, 0.4749087691307068, -0.07555422186851501, 0.416797935962677, 0.4111076593399048, -0.09365323185920715, 0.350673645734787, 0.6713462471961975, -0.04065436124801636, 0.3642624318599701, 0.6286531686782837, -0.06468493491411209, 0.37541961669921875, 0.6726865768432617, -0.0782884806394577, 0.3765089511871338, 0.7062073349952698, -0.08745767921209335, 0.3145633637905121, 0.7088258862495422, -0.05177942290902138, 0.34114977717399597, 0.7170588970184326, -0.0699177235364914, 0.35812804102897644, 0.7816359400749207, -0.06959264725446701, 0.35975295305252075, 0.8237531781196594, -0.06957564502954483, 0.2871435582637787, 0.7588360905647278, -0.06740684807300568, 0.31451404094696045, 0.7641699910163879, -0.07615119218826294, 0.33085232973098755, 0.812203586101532, -0.07232343405485153, 0.33137744665145874, 0.8442069888114929, -0.06990650296211243, Gesture1
0.35605359077453613, 0.8891255259513855, 3.322881303446934e-09, 0.40955591201782227, 0.8189511895179749, -0.008967396803200245, 0.44576358795166016, 0.7063644528388977, -0.024479171261191368, 0.44879063963890076, 0.61864173412323, -0.04543234035372734, 0.4206685423851013, 0.5882638096809387, -0.06666479259729385, 0.4001574218273163, 0.5702891945838928, -0.0021581442561000586, 0.40460866689682007, 0.46124184131622314, -0.025765705853700638, 0.4111511707305908, 0.38558635115623474, -0.045296378433704376, 0.41282719373703003, 0.3194049000740051, -0.05931660160422325, 0.3615695834159851, 0.5844776034355164, -0.017836768180131912, 0.3795650601387024, 0.508552074432373, -0.047770194709300995, 0.39638134837150574, 0.588377833366394, -0.055062830448150635, 0.39642128348350525, 0.650431752204895, -0.05201161652803421, 0.32879140973091125, 0.6212777495384216, -0.03712332993745804, 0.35700955986976624, 0.5859493613243103, -0.06378204375505447, 0.37420275807380676, 0.660892128944397, -0.05969880521297455, 0.3687424957752228, 0.7067102789878845, -0.050562936812639236, 0.3020731806755066, 0.6717122197151184, -0.060418326407670975, 0.33293867111206055, 0.6466125249862671, -0.07006464898586273, 0.3493640720844269, 0.7019091248512268, -0.06325241178274155, 0.343718945980072, 0.7395687103271484, -0.0552847720682621, Gesture1
0.3677131235599518, 0.8363876342773438, 5.9375371286307654e-09, 0.42096325755119324, 0.7657730579376221, 0.00029623167938552797, 0.45498910546302795, 0.6427149176597595, -0.012917987070977688, 0.46082207560539246, 0.5462398529052734, -0.034156810492277145, 0.4340810775756836, 0.5001310110092163, -0.0546150729060173, 0.4060276746749878, 0.5161418318748474, 0.012718881480395794, 0.41359806060791016, 0.40064796805381775, -0.00871877558529377, 0.4180850088596344, 0.3249633014202118, -0.02648804895579815, 0.417546808719635, 0.2574482262134552, -0.03989015519618988, 0.3716672956943512, 0.520850419998169, -0.009084222838282585, 0.39095234870910645, 0.4277171492576599, -0.038631025701761246, 0.4123404026031494, 0.4653049409389496, -0.051201269030570984, 0.4194835424423218, 0.4986744523048401, -0.05351081117987633, 0.34076565504074097, 0.5497279763221741, -0.03380483761429787, 0.38125133514404297, 0.5149693489074707, -0.060374438762664795, 0.3950190246105194, 0.6049512028694153, -0.057004936039447784, 0.38622763752937317, 0.6572091579437256, -0.048304200172424316, 0.31536176800727844, 0.5914222002029419, -0.06203624978661537, 0.3632020056247711, 0.5753187537193298, -0.07200343161821365, 0.37345096468925476, 0.6439241766929626, -0.06435981392860413, 0.35952287912368774, 0.6873919367790222, -0.0558599978685379, Gesture1
0.3747170865535736, 0.8037569522857666, 4.914790796561874e-09, 0.4292689263820648, 0.7391560077667236, -0.0024410260375589132, 0.4648154377937317, 0.6104302406311035, -0.013463065959513187, 0.4729854166507721, 0.5073184370994568, -0.031020864844322205, 0.44462984800338745, 0.4453999698162079, -0.045562371611595154, 0.4193643629550934, 0.4987899661064148, 0.0159402284771204, 0.4393499195575714, 0.39588087797164917, 0.0012457538396120071, 0.4468981921672821, 0.33266109228134155, -0.00678569870069623, 0.4443414509296417, 0.27548524737358093, -0.014020857401192188, 0.38632285594940186, 0.4928186535835266, -0.0035414150916039944, 0.40343257784843445, 0.35770130157470703, -0.026560524478554726, 0.42260921001434326, 0.312054842710495, -0.03630782663822174, 0.4288942813873291, 0.27317363023757935, -0.04021309316158295, 0.35572510957717896, 0.514079749584198, -0.026827674359083176, 0.3985691964626312, 0.44884759187698364, -0.049239788204431534, 0.41418612003326416, 0.5367165803909302, -0.04091457277536392, 0.4036402702331543, 0.5863139033317566, -0.028636611998081207, 0.3315374255180359, 0.5526706576347351, -0.05383908748626709, 0.3803170919418335, 0.519312858581543, -0.06499268114566803, 0.39077550172805786, 0.5864866375923157, -0.05630280449986458, 0.3769069015979767, 0.6287288665771484, -0.04591125622391701, Gesture1
0.39469680190086365, 0.786096453666687, 1.1690302947897635e-08, 0.44232767820358276, 0.7108402848243713, 0.002681578742340207, 0.47360414266586304, 0.5814107060432434, -0.009069560095667839, 0.48080360889434814, 0.4811722934246063, -0.029572775587439537, 0.4551313817501068, 0.43356218934059143, -0.0485226996243, 0.42120447754859924, 0.4593215584754944, 0.025377236306667328, 0.424961656332016, 0.34479689598083496, 0.00657976558431983, 0.4293442964553833, 0.27217939496040344, -0.007923656143248081, 0.4273061454296112, 0.20269516110420227, -0.018599484115839005, 0.3890064060688019, 0.46354103088378906, 0.002236146479845047, 0.4144679307937622, 0.3710330128669739, -0.023927591741085052, 0.43585672974586487, 0.426669716835022, -0.031136466190218925, 0.4359548091888428, 0.4641772508621216, -0.028034167364239693, 0.36194705963134766, 0.48923712968826294, -0.025039317086338997, 0.4075228273868561, 0.44401615858078003, -0.04905901104211807, 0.42318278551101685, 0.5315548777580261, -0.043095968663692474, 0.4086727797985077, 0.5716034770011902, -0.03190283477306366, 0.3414026200771332, 0.5267561674118042, -0.055617108941078186, 0.39403700828552246, 0.5053478479385376, -0.06278153508901596, 0.404706209897995, 0.571282148361206, -0.053365789353847504, 0.3860512375831604, 0.6076693534851074, -0.043475884944200516, Gesture1
0.40717753767967224, 0.780687689781189, 1.0588767196395565e-08, 0.4519631266593933, 0.7065047025680542, 0.003567779902368784, 0.4822022318840027, 0.5799016356468201, -0.008431348018348217, 0.4868997037410736, 0.4820287227630615, -0.03037845715880394, 0.4598875343799591, 0.4372682571411133, -0.05152663215994835, 0.4277033507823944, 0.4504128098487854, 0.029828965663909912, 0.43196046352386475, 0.33979731798171997, 0.009878966026008129, 0.4346379041671753, 0.2662909924983978, -0.008171889930963516, 0.43203675746917725, 0.19911861419677734, -0.021750573068857193, 0.39450782537460327, 0.45690688490867615, 0.004577113781124353, 0.42223021388053894, 0.36838069558143616, -0.025592494755983353, 0.44357940554618835, 0.4352160394191742, -0.03727107122540474, 0.44622060656547546, 0.48957568407058716, -0.0367128923535347, 0.3668779730796814, 0.4845287501811981, -0.02482869289815426, 0.41387519240379333, 0.43974408507347107, -0.052810825407505035, 0.42986181378364563, 0.5306494832038879, -0.05052690953016281, 0.4196628928184509, 0.5837822556495667, -0.04170036315917969, 0.3463309705257416, 0.5252429246902466, -0.05765854939818382, 0.40029048919677734, 0.5003618597984314, -0.06828150898218155, 0.4137236177921295, 0.5681959390640259, -0.06134667620062828, 0.4002440273761749, 0.6145725250244141, -0.05317474529147148, Gesture1
0.4056711196899414, 0.7945968508720398, 1.2715696051657233e-08, 0.45066389441490173, 0.7224620580673218, 0.005167282652109861, 0.4814903438091278, 0.597057044506073, -0.00773480162024498, 0.490069717168808, 0.4958988130092621, -0.030270997434854507, 0.465726375579834, 0.44873225688934326, -0.05201616510748863, 0.4238620102405548, 0.4698462188243866, 0.02411608397960663, 0.43049153685569763, 0.354513019323349, 0.003977335058152676, 0.4333449602127075, 0.28069984912872314, -0.01264272816479206, 0.4296734631061554, 0.21560540795326233, -0.025092817842960358, 0.3915055990219116, 0.47447577118873596, -0.0016374578699469566, 0.4239307641983032, 0.3885922431945801, -0.03186412155628204, 0.44557198882102966, 0.46375739574432373, -0.04020225629210472, 0.4454857110977173, 0.5217042565345764, -0.03710208088159561, 0.3662381172180176, 0.5006624460220337, -0.03079463727772236, 0.41629552841186523, 0.45532381534576416, -0.05758267641067505, 0.43218371272087097, 0.5425645709037781, -0.05294157564640045, 0.42060694098472595, 0.5920690894126892, -0.0430593341588974, 0.34896785020828247, 0.5401374101638794, -0.06310667097568512, 0.40376800298690796, 0.5215321183204651, -0.07186085730791092, 0.41337698698043823, 0.5879132747650146, -0.06377824395895004, 0.3961891531944275, 0.6297740936279297, -0.05521959811449051, Gesture1
0.4040956497192383, 0.8032335638999939, 1.2112214342607786e-08, 0.44953811168670654, 0.7322188019752502, 0.005123726092278957, 0.48162341117858887, 0.601742148399353, -0.004787141922861338, 0.48930415511131287, 0.49994662404060364, -0.024346303194761276, 0.4624229371547699, 0.4508284330368042, -0.042479630559682846, 0.42580607533454895, 0.47751572728157043, 0.03159613162279129, 0.43366727232933044, 0.36497926712036133, 0.016870955005288124, 0.43571019172668457, 0.2867017984390259, 0.0033620705362409353, 0.4310736060142517, 0.21555638313293457, -0.008248911239206791, 0.3939073979854584, 0.478923499584198, 0.005894066765904427, 0.4199765920639038, 0.3834269642829895, -0.01737649366259575, 0.4412554204463959, 0.4056336283683777, -0.028143109753727913, 0.44700154662132263, 0.42546722292900085, -0.030515043064951897, 0.36711183190345764, 0.502728283405304, -0.023713281378149986, 0.4225578308105469, 0.46968141198158264, -0.04681291803717613, 0.43394923210144043, 0.5572608113288879, -0.04537796601653099, 0.41944605112075806, 0.6042033433914185, -0.03865550830960274, 0.34803763031959534, 0.5394096970558167, -0.05669546499848366, 0.4092405140399933, 0.5298911929130554, -0.06605613231658936, 0.41748231649398804, 0.5971046090126038, -0.0612909197807312, 0.39863333106040955, 0.636284351348877, -0.05541409179568291, Gesture1
0.40665730834007263, 0.8015867471694946, 8.193257627908679e-09, 0.45174700021743774, 0.7282342910766602, -0.001148927491158247, 0.4819822311401367, 0.5905803442001343, -0.011108594946563244, 0.48305657505989075, 0.4886236786842346, -0.028862610459327698, 0.4467020034790039, 0.4447638988494873, -0.043982211500406265, 0.4257018268108368, 0.479911208152771, 0.025901976972818375, 0.42876484990119934, 0.3681769371032715, 0.012168231420218945, 0.4288158118724823, 0.29290077090263367, 0.00041500982479192317, 0.4252614974975586, 0.2217111885547638, -0.010453102178871632, 0.3932577669620514, 0.4799104928970337, 0.0041603753343224525, 0.4102655053138733, 0.3619263172149658, -0.016160359606146812, 0.43253499269485474, 0.31121695041656494, -0.02988033927977085, 0.44765806198120117, 0.2709277868270874, -0.03801696375012398, 0.3639519214630127, 0.5063686370849609, -0.021801738068461418, 0.4184296131134033, 0.46344447135925293, -0.042839113622903824, 0.43321964144706726, 0.5484355092048645, -0.039594296365976334, 0.4259050488471985, 0.5999350547790527, -0.03197777271270752, 0.3440697193145752, 0.5494629144668579, -0.052018191665410995, 0.40344473719596863, 0.5310438275337219, -0.062381621450185776, 0.41503605246543884, 0.5960113406181335, -0.056464485824108124, 0.4035709500312805, 0.6407316327095032, -0.049152255058288574, Gesture1
0.40350377559661865, 0.8006410598754883, 1.0985345966219029e-08, 0.4477177560329437, 0.7263278961181641, 0.0011859892401844263, 0.4770273268222809, 0.5936906337738037, -0.010246029123663902, 0.47978270053863525, 0.49314698576927185, -0.030353330075740814, 0.4485686123371124, 0.44809988141059875, -0.04929492995142937, 0.4209742546081543, 0.4757577180862427, 0.024501772597432137, 0.4239908754825592, 0.3606186509132385, 0.00815198477357626, 0.425070583820343, 0.28001073002815247, -0.007107947487384081, 0.4213542938232422, 0.2059192955493927, -0.019929800182580948, 0.3874623775482178, 0.480020135641098, 0.0009656654438003898, 0.40790632367134094, 0.3758542537689209, -0.023914029821753502, 0.43325820565223694, 0.3870519995689392, -0.03667260333895683, 0.44685253500938416, 0.40748125314712524, -0.0409698523581028, 0.35919660329818726, 0.506787896156311, -0.02627868764102459, 0.4103696346282959, 0.4675155282020569, -0.05069509521126747, 0.4259401559829712, 0.5511537790298462, -0.04940616711974144, 0.41846194863319397, 0.6067640781402588, -0.042865436524152756, 0.3397620916366577, 0.5465571284294128, -0.0572846345603466, 0.39970800280570984, 0.5332964658737183, -0.06790647655725479, 0.41214463114738464, 0.5993794202804565, -0.062764473259449, 0.39927253127098083, 0.64665287733078, -0.05650324746966362, Gesture1
0.4033903479576111, 0.7969058752059937, 1.147641359722229e-08, 0.44618335366249084, 0.7235016226768494, 0.0020925700664520264, 0.47433266043663025, 0.5962676405906677, -0.010004926472902298, 0.47716546058654785, 0.495693564414978, -0.03098900057375431, 0.4467807412147522, 0.44896334409713745, -0.05095181614160538, 0.4191723167896271, 0.4742158353328705, 0.024630114436149597, 0.4215959310531616, 0.3591560423374176, 0.007592994719743729, 0.4218434989452362, 0.2792906165122986, -0.008357676677405834, 0.41677430272102356, 0.20691999793052673, -0.0215305108577013, 0.3853226900100708, 0.48003169894218445, 0.0007736470433883369, 0.4064446687698364, 0.3830375075340271, -0.025259733200073242, 0.43111491203308105, 0.41478246450424194, -0.03727578744292259, 0.4403255879878998, 0.44803085923194885, -0.03979908674955368, 0.35696640610694885, 0.5085185766220093, -0.026653921231627464, 0.4057247042655945, 0.4681215286254883, -0.05205893516540527, 0.42343252897262573, 0.5534476637840271, -0.050882138311862946, 0.41468626260757446, 0.605177640914917, -0.04407153278589249, 0.3361513614654541, 0.5504034161567688, -0.05742298811674118, 0.3926374614238739, 0.5300782918930054, -0.06852277368307114, 0.40588417649269104, 0.5956906080245972, -0.0633344054222107, 0.3915155529975891, 0.640518307685852, -0.05685844644904137, Gesture1
0.40181413292884827, 0.7960023283958435, 1.1212198280929897e-08, 0.44394755363464355, 0.7252874374389648, 0.0036868657916784286, 0.4721425175666809, 0.5953381657600403, -0.00793171301484108, 0.4748198390007019, 0.4920639991760254, -0.028798924759030342, 0.44434621930122375, 0.4486488997936249, -0.04882851615548134, 0.41729167103767395, 0.4680599272251129, 0.024635763838887215, 0.4184150993824005, 0.3502621054649353, 0.005299437325447798, 0.41950562596321106, 0.2718100845813751, -0.01121437456458807, 0.41515102982521057, 0.20208674669265747, -0.023806728422641754, 0.383382648229599, 0.4741593897342682, 8.36361141409725e-06, 0.4063706398010254, 0.37990105152130127, -0.029130330309271812, 0.4314681589603424, 0.43907642364501953, -0.038583800196647644, 0.43814852833747864, 0.4913442134857178, -0.03683493286371231, 0.3556789457798004, 0.5022252202033997, -0.028244735673069954, 0.4014148712158203, 0.4646661579608917, -0.055214036256074905, 0.41870659589767456, 0.552374005317688, -0.05169649422168732, 0.40901675820350647, 0.604170560836792, -0.04211784526705742, 0.33589497208595276, 0.5440268516540527, -0.059837911278009415, 0.39086535573005676, 0.5265983939170837, -0.06984837353229523, 0.40368199348449707, 0.5937747955322266, -0.06297216564416885, 0.38851025700569153, 0.6387271285057068, -0.05474040284752846, Gesture1
0.39826345443725586, 0.7968864440917969, 1.2274974814374673e-08, 0.44148510694503784, 0.7251403331756592, 0.003961205016821623, 0.4703521728515625, 0.5922498106956482, -0.007719078101217747, 0.47471052408218384, 0.48711228370666504, -0.02839074656367302, 0.44366371631622314, 0.4417799115180969, -0.047904547303915024, 0.41463249921798706, 0.47064146399497986, 0.023504992946982384, 0.4193390905857086, 0.3557700514793396, 0.003861489938572049, 0.4192676544189453, 0.2780621647834778, -0.012611453421413898, 0.41261228919029236, 0.20838814973831177, -0.02541215904057026, 0.3804469704627991, 0.4743519723415375, -0.0012594053987413645, 0.407331645488739, 0.38059931993484497, -0.031556710600852966, 0.4325437843799591, 0.43440067768096924, -0.042085036635398865, 0.4384995400905609, 0.47641563415527344, -0.04144702106714249, 0.3530052602291107, 0.5005865693092346, -0.02934173494577408, 0.4022309184074402, 0.4600224792957306, -0.05667081102728844, 0.42028337717056274, 0.5480948090553284, -0.052924156188964844, 0.410239577293396, 0.597474992275238, -0.04351234808564186, 0.33371400833129883, 0.540256679058075, -0.06070105731487274, 0.39044439792633057, 0.5248905420303345, -0.07083742320537567, 0.4029493033885956, 0.5927567481994629, -0.0637306272983551, 0.3869522213935852, 0.6354399919509888, -0.055542971938848495, Gesture1
0.3950503170490265, 0.7996099591255188, 1.1658188192598118e-08, 0.4389669895172119, 0.725563645362854, 0.007373673841357231, 0.4671576917171478, 0.5950305461883545, -0.002119791693985462, 0.47208529710769653, 0.4924633800983429, -0.02139192819595337, 0.44324252009391785, 0.44414618611335754, -0.03919605165719986, 0.410800039768219, 0.47670260071754456, 0.03282713145017624, 0.41920986771583557, 0.37046873569488525, 0.018236806616187096, 0.41954395174980164, 0.29232436418533325, 0.004716532304883003, 0.4132474958896637, 0.22055897116661072, -0.006987994536757469, 0.37763044238090515, 0.478147953748703, 0.006312033161520958, 0.401765376329422, 0.37643396854400635, -0.017855536192655563, 0.4273366332054138, 0.3985210955142975, -0.028567610308527946, 0.4368836283683777, 0.4192987084388733, -0.030651167035102844, 0.35029155015945435, 0.5029330849647522, -0.023683253675699234, 0.40234440565109253, 0.4584003984928131, -0.047517046332359314, 0.4198712110519409, 0.5474127531051636, -0.04428180679678917, 0.4094037711620331, 0.5984753966331482, -0.03615039587020874, 0.3314073383808136, 0.5418188571929932, -0.05675286799669266, 0.3909812271595001, 0.5216807723045349, -0.06667257845401764, 0.4022209942340851, 0.5915691256523132, -0.06015506014227867, 0.38504186272621155, 0.6368613839149475, -0.05275876820087433, Gesture1
